ACCT_ID,SUBSCRIPTION_BILLABLE_TYPE,SUBSCRIPTION_TYPE,SKU_LENGTH,SUB_STATE,SUB_START_DATE,SUB_END_DATE
6.64778E+14,Paid,Wallet,1 month,Renewal,2020-07-06,2020-08-06
6.64778E+14,Paid,Wallet,1 month,Renewal,2020-08-09,2020-09-09
6.64778E+14,Paid,Wallet,1 month,Renewal,2020-09-26,2020-10-26
6.64778E+14,Paid,Wallet,1 month,Renewal,2020-10-26,2020-11-26
6.64778E+14,Paid,Wallet,1 month,Reclaim,2020-12-10,2021-01-10
3.04755E+14,Paid,Wallet,1 month,Acquisition,2020-03-22,2020-04-22
3.04755E+14,Paid,Wallet,1 month,Renewal,2020-04-22,2020-05-22
3.04755E+14,Paid,Wallet,1 month,Renewal,2020-05-22,2020-06-22
3.04755E+14,Paid,Wallet,1 month,Renewal,2020-06-22,2020-07-22
3.04755E+14,Paid,Wallet,1 month,Renewal,2020-07-22,2020-08-22
3.04755E+14,Paid,Wallet,1 month,Renewal,2020-08-22,2020-09-22
3.04755E+14,Paid,Wallet,1 month,Renewal,2020-09-22,2020-10-22
3.04755E+14,Paid,Wallet,1 month,Renewal,2020-10-22,2020-11-22
3.04755E+14,Paid,Wallet,1 month,Renewal,2020-11-22,2020-12-22
3.04755E+14,Paid,Wallet,1 month,Renewal,2020-12-22,2021-01-22
6.4384E+14,Free,Trial,14 days,Trial,2019-06-06,2019-06-20
3.57113E+14,Free,Trial,14 days,Trial,2019-11-17,2019-12-01
3.57113E+14,Paid,Wallet,1 month,Acquisition,2020-02-10,2020-03-10
3.57113E+14,Paid,Wallet,1 month,Renewal,2020-03-10,2020-04-10
3.57113E+14,Paid,Wallet,1 month,Renewal,2020-04-10,2020-05-10
3.57113E+14,Paid,Wallet,1 month,Renewal,2020-05-10,2020-06-10
3.57113E+14,Paid,Wallet,1 month,Renewal,2020-06-10,2020-07-10
3.57113E+14,Paid,Wallet,1 month,Renewal,2020-07-10,2020-08-10
3.57113E+14,Paid,Wallet,1 month,Renewal,2020-08-10,2020-09-10
3.57113E+14,Paid,Wallet,1 month,Renewal,2020-09-10,2020-10-10
3.57113E+14,Paid,Wallet,1 month,Renewal,2020-10-10,2020-11-10
3.57113E+14,Paid,Wallet,1 month,Renewal,2020-11-10,2020-12-10
3.57113E+14,Paid,Wallet,1 month,Renewal,2020-12-10,2021-01-10
5.70658E+14,Free,Trial,14 days,Trial,2020-05-07,2020-05-21
4.34424E+14,Paid,Wallet,12 months,Renewal,2019-12-23,2020-12-23
4.34424E+14,Paid,Wallet,12 months,Renewal,2020-12-23,2021-12-23
4.49073E+14,Paid,Wallet,1 month,Renewal,2019-06-06,2019-07-06
4.49073E+14,Paid,Wallet,1 month,Renewal,2019-07-06,2019-08-06
4.49073E+14,Paid,Wallet,12 months,Reclaim,2019-09-14,2020-09-14
4.49073E+14,Paid,Wallet,12 months,Renewal,2020-09-15,2021-09-15
5.59655E+14,Free,Trial,14 days,Trial,2020-02-02,2020-02-16
1.67609E+14,Paid,Retail,1 month,Reclaim,2020-07-17,2020-08-17
2.80343E+14,Paid,Wallet,12 months,Reclaim,2019-06-13,2020-06-13
2.88407E+14,Paid,Wallet,1 month,Acquisition,2020-07-26,2020-08-26
5.34817E+14,Paid,Wallet,12 months,Renewal,2020-03-16,2021-03-16
3.14006E+14,Paid,Retail,1 month,Acquisition,2020-11-14,2020-12-14
5.82904E+14,Free,Trial,14 days,Trial,2019-09-15,2019-09-29
5.82904E+14,Paid,Wallet,1 month,Acquisition,2019-09-29,2019-10-29
5.82904E+14,Paid,Wallet,1 month,Renewal,2019-10-29,2019-11-29
5.82904E+14,Paid,Wallet,1 month,Renewal,2019-11-29,2019-12-29
5.82904E+14,Paid,Wallet,1 month,Renewal,2019-12-29,2020-01-29
5.82904E+14,Paid,Wallet,1 month,Renewal,2020-01-29,2020-02-29
5.82904E+14,Paid,Wallet,1 month,Renewal,2020-02-29,2020-03-29
4.08076E+14,Paid,Wallet,3 months,Reclaim,2020-09-23,2020-12-23
2.28595E+14,Paid,Retail,12 months,Reclaim,2020-07-14,2021-07-14
7.47957E+14,Free,Trial,14 days,Trial,2020-01-06,2020-01-20
5.59056E+14,Paid,Wallet,12 months,Renewal,2019-10-02,2020-10-02
5.59056E+14,Paid,Wallet,12 months,Renewal,2020-10-02,2021-10-02
4.50943E+14,Paid,Wallet,12 months,Renewal,2019-07-18,2020-07-18
4.50943E+14,Paid,Wallet,12 months,Renewal,2020-07-18,2021-07-18
6.47976E+14,Paid,Wallet,12 months,Renewal,2020-02-10,2021-02-10
9.10135E+14,Paid,Wallet,1 month,Reclaim,2019-11-21,2019-12-21
9.10135E+14,Paid,Wallet,1 month,Renewal,2019-12-21,2020-01-21
9.10135E+14,Paid,Wallet,1 month,Renewal,2020-01-22,2020-02-22
9.10135E+14,Paid,Wallet,1 month,Renewal,2020-02-22,2020-03-22
9.10135E+14,Paid,Wallet,1 month,Renewal,2020-03-22,2020-04-22
9.10135E+14,Paid,Wallet,1 month,Renewal,2020-04-22,2020-05-22
9.10135E+14,Paid,Wallet,1 month,Renewal,2020-05-22,2020-06-22
6.82997E+14,Free,Trial,14 days,Trial,2020-03-24,2020-04-07
6.22816E+14,Paid,Wallet,1 month,Renewal,2019-07-02,2019-08-02
6.22816E+14,Paid,Wallet,1 month,Renewal,2019-08-02,2019-09-02
6.22816E+14,Paid,Wallet,1 month,Renewal,2019-09-03,2019-10-03
6.22816E+14,Paid,Wallet,1 month,Renewal,2019-10-04,2019-11-04
6.22816E+14,Paid,Wallet,1 month,Renewal,2019-11-04,2019-12-04
6.22816E+14,Paid,Wallet,1 month,Renewal,2019-12-04,2020-01-04
6.22816E+14,Paid,Wallet,1 month,Renewal,2020-01-04,2020-02-04
6.22816E+14,Paid,Wallet,1 month,Renewal,2020-02-04,2020-03-04
6.22816E+14,Paid,Wallet,1 month,Renewal,2020-03-04,2020-04-04
6.22816E+14,Paid,Wallet,1 month,Renewal,2020-04-04,2020-05-04
6.22816E+14,Paid,Wallet,1 month,Renewal,2020-05-04,2020-06-04
6.22816E+14,Paid,Wallet,1 month,Renewal,2020-06-04,2020-07-04
6.22816E+14,Paid,Wallet,1 month,Renewal,2020-07-04,2020-08-04
6.22816E+14,Paid,Wallet,1 month,Renewal,2020-08-04,2020-09-04
6.22816E+14,Paid,Wallet,1 month,Renewal,2020-09-04,2020-10-04
6.22816E+14,Paid,Wallet,1 month,Renewal,2020-10-04,2020-11-04
6.22816E+14,Paid,Wallet,1 month,Renewal,2020-11-04,2020-12-04
6.22816E+14,Paid,Wallet,1 month,Renewal,2020-12-04,2021-01-04
4.72385E+14,Paid,Wallet,12 months,Acquisition,2020-09-10,2021-09-10
2.0031E+14,Paid,Retail,12 months,Acquisition,2020-12-25,2021-12-25
3.007E+14,Paid,Retail,12 months,Acquisition,2019-12-03,2020-12-03
5.12437E+14,Paid,Wallet,12 months,Acquisition,2020-06-13,2021-06-13
6.00308E+14,Paid,Wallet,1 month,Renewal,2019-06-17,2019-07-17
6.00308E+14,Paid,Wallet,1 month,Renewal,2019-07-17,2019-08-17
6.00308E+14,Paid,Wallet,1 month,Renewal,2019-08-17,2019-09-17
6.00308E+14,Paid,Wallet,1 month,Renewal,2019-09-17,2019-10-17
6.00308E+14,Paid,Wallet,1 month,Renewal,2019-10-17,2019-11-17
6.00308E+14,Paid,Wallet,1 month,Renewal,2019-11-17,2019-12-17
6.00308E+14,Paid,Wallet,1 month,Renewal,2019-12-17,2020-01-17
6.00308E+14,Paid,Wallet,1 month,Renewal,2020-01-17,2020-02-17
6.00308E+14,Paid,Wallet,1 month,Renewal,2020-02-17,2020-03-17
6.00308E+14,Paid,Wallet,1 month,Renewal,2020-03-17,2020-04-17
6.00308E+14,Paid,Wallet,1 month,Renewal,2020-04-17,2020-05-17
6.00308E+14,Paid,Wallet,1 month,Renewal,2020-05-17,2020-06-17
6.00308E+14,Paid,Wallet,1 month,Renewal,2020-06-17,2020-07-17
6.00308E+14,Paid,Wallet,1 month,Renewal,2020-07-17,2020-08-17
6.00308E+14,Paid,Wallet,1 month,Renewal,2020-08-17,2020-09-17
6.00308E+14,Paid,Wallet,1 month,Renewal,2020-09-17,2020-10-17
6.00308E+14,Paid,Wallet,1 month,Renewal,2020-10-17,2020-11-17
6.00308E+14,Paid,Wallet,1 month,Renewal,2020-11-17,2020-12-17
2.13221E+14,Free,Trial,14 days,Trial,2020-05-11,2020-05-25
6.41728E+14,Paid,Wallet,1 month,Reclaim,2019-07-07,2019-08-07
6.41728E+14,Paid,Wallet,1 month,Renewal,2019-08-07,2019-09-07
6.41728E+14,Paid,Wallet,1 month,Renewal,2019-09-07,2019-10-07
6.41728E+14,Paid,Wallet,1 month,Reclaim,2019-11-15,2019-12-15
6.41728E+14,Paid,Wallet,1 month,Renewal,2019-12-25,2020-01-25
6.41728E+14,Paid,Wallet,1 month,Reclaim,2020-02-02,2020-03-02
6.41728E+14,Paid,Wallet,1 month,Renewal,2020-03-10,2020-04-10
6.41728E+14,Paid,Wallet,1 month,Renewal,2020-04-10,2020-05-10
6.41728E+14,Paid,Wallet,1 month,Renewal,2020-05-10,2020-06-10
6.41728E+14,Paid,Wallet,1 month,Renewal,2020-06-10,2020-07-10
6.41728E+14,Paid,Wallet,3 months,Reclaim,2020-08-20,2020-11-20
6.41728E+14,Paid,Wallet,3 months,Renewal,2020-11-20,2021-02-20
3.53825E+14,Free,Trial,14 days,Trial,2019-09-14,2019-09-28
1.88012E+14,Paid,Wallet,1 month,Acquisition,2020-11-14,2020-12-14
5.78467E+14,Free,Trial,14 days,Trial,2020-08-21,2020-09-04
5.78467E+14,Paid,Wallet,1 month,Acquisition,2020-09-04,2020-10-04
5.78467E+14,Paid,Wallet,1 month,Renewal,2020-10-04,2020-11-04
5.78467E+14,Paid,Wallet,1 month,Reclaim,2020-12-12,2021-01-12
5.29371E+14,Free,Trial,14 days,Trial,2020-04-14,2020-04-28
5.87981E+14,Paid,Wallet,12 months,Reclaim,2020-06-16,2021-06-16
7.88084E+14,Paid,Wallet,1 month,Renewal,2020-10-11,2020-11-11
6.72157E+14,Paid,Wallet,12 months,Renewal,2019-12-19,2020-12-19
6.72157E+14,Paid,Wallet,12 months,Renewal,2020-12-19,2021-12-19
9.11717E+14,Paid,Wallet,1 month,Reclaim,2019-11-21,2019-12-21
9.11717E+14,Paid,Wallet,1 month,Renewal,2019-12-27,2020-01-27
9.11717E+14,Paid,Retail,3 months,Reclaim,2020-02-24,2020-05-24
9.11717E+14,Paid,Wallet,1 month,Reclaim,2020-08-15,2020-09-15
9.11717E+14,Paid,Wallet,1 month,Renewal,2020-09-15,2020-10-15
4.07392E+14,Paid,Wallet,12 months,Renewal,2020-01-13,2021-01-13
9.20082E+14,Free,Trial,14 days,Trial,2020-05-09,2020-05-23
7.93399E+14,Paid,Wallet,1 month,Reclaim,2020-01-14,2020-02-14
7.93399E+14,Paid,Wallet,3 months,Reclaim,2020-03-07,2020-06-07
7.93399E+14,Paid,Wallet,12 months,Renewal,2020-06-09,2021-06-09
2.04029E+14,Paid,Retail,3 months,Acquisition,2020-04-12,2020-07-12
2.04029E+14,Paid,Wallet,3 months,Renewal,2020-07-12,2020-10-12
2.04029E+14,Paid,Wallet,3 months,Renewal,2020-10-12,2021-01-12
7.23568E+14,Free,Trial,14 days,Trial,2020-03-19,2020-04-02
8.59785E+14,Paid,Wallet,12 months,Renewal,2019-11-21,2020-11-21
8.59785E+14,Paid,Wallet,12 months,Renewal,2020-11-21,2021-11-21
3.3134E+14,Paid,Retail,12 months,Renewal,2019-06-16,2020-06-16
3.3134E+14,Paid,Retail,3 months,Renewal,2020-06-16,2020-09-16
3.3134E+14,Paid,Wallet,3 months,Renewal,2020-09-16,2020-12-16
3.3134E+14,Paid,Wallet,3 months,Renewal,2020-12-16,2021-03-16
6.75379E+14,Free,Trial,14 days,Trial,2020-06-27,2020-07-11
2.23161E+14,Free,Trial,14 days,Trial,2019-06-28,2019-07-12
2.23161E+14,Paid,Wallet,1 month,Acquisition,2019-07-12,2019-08-12
2.23161E+14,Paid,Wallet,1 month,Renewal,2019-08-12,2019-09-12
2.23161E+14,Paid,Wallet,1 month,Renewal,2019-09-12,2019-10-12
2.23161E+14,Paid,Wallet,1 month,Renewal,2019-10-12,2019-11-12
2.23161E+14,Paid,Wallet,3 months,Renewal,2019-11-16,2020-02-16
2.23161E+14,Paid,Wallet,3 months,Renewal,2020-02-16,2020-05-16
2.23161E+14,Paid,Wallet,3 months,Renewal,2020-05-16,2020-08-16
2.23161E+14,Paid,Wallet,3 months,Renewal,2020-08-16,2020-11-16
2.23161E+14,Paid,Wallet,1 month,Reclaim,2020-12-16,2021-01-16
4.10796E+14,Free,Trial,14 days,Trial,2019-12-20,2020-01-03
8.0394E+14,Free,Trial,14 days,Trial,2019-11-13,2019-11-27
7.09957E+14,Paid,Wallet,12 months,Reclaim,2020-04-18,2021-04-18
1.98144E+14,Free,Trial,14 days,Trial,2020-03-21,2020-04-04
3.64058E+14,Paid,Retail,3 months,Reclaim,2020-02-01,2020-05-01
3.64058E+14,Paid,Wallet,3 months,Renewal,2020-05-01,2020-08-01
3.64058E+14,Paid,Retail,3 months,Renewal,2020-08-04,2020-11-04
3.64058E+14,Paid,Wallet,3 months,Renewal,2020-11-04,2021-02-04
7.652E+14,Paid,Wallet,12 months,Acquisition,2019-10-08,2020-10-08
7.652E+14,Paid,Wallet,12 months,Renewal,2020-10-08,2021-10-08
4.03012E+14,Free,Trial,14 days,Trial,2019-07-13,2019-07-27
5.27441E+14,Paid,Wallet,12 months,Acquisition,2020-12-25,2021-12-25
8.05101E+14,Free,Trial,14 days,Trial,2019-10-20,2019-11-03
1.48066E+14,Free,Trial,14 days,Trial,2019-08-16,2019-08-30
7.5381E+14,Paid,Wallet,3 months,Reclaim,2019-06-13,2019-09-13
7.5381E+14,Paid,Wallet,3 months,Renewal,2019-09-14,2019-12-14
7.5381E+14,Paid,Wallet,3 months,Renewal,2019-12-23,2020-03-23
7.5381E+14,Paid,Wallet,12 months,Reclaim,2020-04-09,2021-04-09
6.97993E+14,Paid,Wallet,3 months,Reclaim,2020-10-07,2021-01-07
7.85181E+14,Free,Trial,14 days,Trial,2019-08-23,2019-09-06
2.36055E+14,Free,Trial,14 days,Trial,2020-04-24,2020-05-08
1.56391E+14,Paid,Wallet,12 months,Renewal,2019-11-29,2020-11-29
1.56391E+14,Paid,Retail,12 months,Renewal,2020-11-30,2021-11-30
5.28625E+14,Free,Trial,14 days,Trial,2020-03-09,2020-03-23
9.13868E+14,Paid,Wallet,3 months,Acquisition,2020-12-19,2021-03-19
2.36861E+14,Paid,Wallet,12 months,Renewal,2020-04-10,2021-04-10
6.8504E+14,Paid,Wallet,1 month,Acquisition,2019-09-23,2019-10-23
6.8504E+14,Paid,Wallet,1 month,Renewal,2019-10-23,2019-11-23
6.8504E+14,Paid,Wallet,1 month,Renewal,2019-11-23,2019-12-23
6.8504E+14,Paid,Wallet,1 month,Renewal,2019-12-23,2020-01-23
6.8504E+14,Paid,Wallet,1 month,Renewal,2020-01-23,2020-02-23
6.8504E+14,Paid,Wallet,1 month,Reclaim,2020-03-03,2020-04-03
6.8504E+14,Paid,Wallet,1 month,Renewal,2020-04-03,2020-05-03
6.8504E+14,Paid,Wallet,1 month,Renewal,2020-05-03,2020-06-03
6.8504E+14,Paid,Wallet,1 month,Renewal,2020-06-03,2020-07-03
6.8504E+14,Paid,Wallet,1 month,Renewal,2020-07-03,2020-08-03
6.8504E+14,Paid,Wallet,1 month,Renewal,2020-08-03,2020-09-03
6.8504E+14,Paid,Wallet,1 month,Renewal,2020-09-03,2020-10-03
6.8504E+14,Paid,Wallet,1 month,Renewal,2020-10-03,2020-11-03
6.8504E+14,Paid,Wallet,1 month,Renewal,2020-11-03,2020-12-03
6.8504E+14,Paid,Wallet,1 month,Renewal,2020-12-03,2021-01-03
5.61192E+14,Paid,Wallet,1 month,Renewal,2019-06-30,2019-07-31
5.61192E+14,Paid,Wallet,1 month,Renewal,2019-07-31,2019-08-31
2.52072E+14,Paid,Wallet,1 month,Renewal,2019-06-09,2019-07-09
2.52072E+14,Paid,Wallet,1 month,Renewal,2019-07-09,2019-08-09
2.52072E+14,Paid,Wallet,1 month,Renewal,2019-08-09,2019-09-09
2.52072E+14,Paid,Wallet,1 month,Renewal,2019-09-09,2019-10-09
2.52072E+14,Paid,Wallet,1 month,Renewal,2019-10-09,2019-11-09
2.52072E+14,Paid,Wallet,1 month,Renewal,2019-11-09,2019-12-09
2.52072E+14,Paid,Wallet,1 month,Renewal,2019-12-09,2020-01-09
2.52072E+14,Paid,Wallet,1 month,Renewal,2020-01-09,2020-02-09
2.52072E+14,Paid,Wallet,1 month,Renewal,2020-02-09,2020-03-09
2.52072E+14,Paid,Wallet,1 month,Renewal,2020-03-09,2020-04-09
2.52072E+14,Paid,Wallet,3 months,Renewal,2020-04-09,2020-07-09
2.52072E+14,Paid,Wallet,3 months,Renewal,2020-07-09,2020-10-09
2.52072E+14,Paid,Wallet,3 months,Renewal,2020-10-09,2021-01-09
4.55873E+14,Free,Trial,14 days,Trial,2020-02-26,2020-03-11
8.99757E+14,Paid,Retail,3 months,Acquisition,2019-11-19,2020-02-19
4.59108E+14,Free,Trial,14 days,Trial,2020-01-29,2020-02-12
1.23115E+14,Paid,Wallet,1 month,Reclaim,2020-08-15,2020-09-15
1.23115E+14,Paid,Wallet,1 month,Renewal,2020-09-15,2020-10-15
1.23115E+14,Paid,Wallet,1 month,Renewal,2020-10-15,2020-11-15
5.65437E+14,Paid,Wallet,12 months,Reclaim,2019-09-29,2020-09-29
5.65437E+14,Paid,Wallet,12 months,Renewal,2020-09-29,2021-09-29
1.67524E+14,Paid,Retail,1 month,Acquisition,2019-09-28,2019-10-28
1.67524E+14,Paid,Retail,1 month,Reclaim,2019-11-10,2019-12-10
1.67524E+14,Paid,Wallet,1 month,Reclaim,2020-06-29,2020-07-29
1.67524E+14,Paid,Wallet,1 month,Renewal,2020-07-29,2020-08-29
9.19388E+14,Paid,Retail,3 months,Acquisition,2020-07-04,2020-10-04
6.22533E+14,Paid,Wallet,1 month,Reclaim,2020-04-27,2020-05-27
6.22533E+14,Paid,Wallet,1 month,Renewal,2020-05-27,2020-06-27
6.22533E+14,Paid,Wallet,1 month,Renewal,2020-06-27,2020-07-27
6.22533E+14,Paid,Wallet,1 month,Renewal,2020-07-27,2020-08-27
6.22533E+14,Paid,Wallet,1 month,Renewal,2020-08-27,2020-09-27
6.22533E+14,Paid,Wallet,1 month,Renewal,2020-09-27,2020-10-27
6.22533E+14,Paid,Wallet,1 month,Renewal,2020-10-27,2020-11-27
6.22533E+14,Paid,Wallet,1 month,Renewal,2020-11-27,2020-12-27
6.22533E+14,Paid,Wallet,1 month,Renewal,2020-12-27,2021-01-27
4.47795E+14,Paid,Retail,12 months,Acquisition,2020-04-02,2021-04-02
2.11732E+14,Paid,Wallet,12 months,Reclaim,2020-11-13,2021-11-13
4.3645E+14,Free,Trial,14 days,Trial,2020-06-03,2020-06-17
5.3633E+14,Paid,Wallet,1 month,Renewal,2019-06-06,2019-07-06
5.3633E+14,Paid,Wallet,1 month,Renewal,2019-07-06,2019-08-06
5.3633E+14,Paid,Wallet,1 month,Renewal,2019-08-06,2019-09-06
5.3633E+14,Paid,Wallet,1 month,Renewal,2019-09-06,2019-10-06
5.3633E+14,Paid,Wallet,1 month,Renewal,2019-10-06,2019-11-06
5.3633E+14,Paid,Wallet,1 month,Renewal,2019-11-06,2019-12-06
5.3633E+14,Paid,Wallet,1 month,Renewal,2019-12-06,2020-01-06
5.3633E+14,Paid,Wallet,1 month,Renewal,2020-01-06,2020-02-06
5.3633E+14,Paid,Wallet,1 month,Renewal,2020-02-06,2020-03-06
4.97042E+14,Free,Trial,14 days,Trial,2020-08-07,2020-08-21
4.97042E+14,Paid,Wallet,1 month,Acquisition,2020-08-21,2020-09-21
4.97042E+14,Paid,Wallet,1 month,Renewal,2020-09-21,2020-10-21
4.97042E+14,Paid,Wallet,1 month,Renewal,2020-10-21,2020-11-21
4.97042E+14,Paid,Wallet,1 month,Renewal,2020-11-21,2020-12-21
6.32627E+14,Free,Trial,14 days,Trial,2019-12-24,2020-01-07
7.24105E+14,Free,Trial,14 days,Trial,2020-01-08,2020-01-22
4.905E+14,Paid,Wallet,12 months,Renewal,2020-03-02,2021-03-02
5.94927E+14,Free,Trial,14 days,Trial,2019-07-12,2019-07-26
6.18561E+14,Paid,Wallet,1 month,Acquisition,2019-11-08,2019-12-08
6.18561E+14,Paid,Wallet,1 month,Renewal,2019-12-08,2020-01-08
6.18561E+14,Paid,Wallet,1 month,Renewal,2020-01-08,2020-02-08
6.18561E+14,Paid,Wallet,1 month,Renewal,2020-02-08,2020-03-08
4.9408E+14,Free,Trial,14 days,Trial,2019-12-30,2020-01-13
8.61679E+14,Free,Trial,14 days,Trial,2020-05-27,2020-06-10
6.9545E+14,Paid,Wallet,3 months,Acquisition,2019-12-27,2020-03-27
6.9545E+14,Paid,Wallet,1 month,Renewal,2020-03-27,2020-04-27
6.9545E+14,Paid,Wallet,3 months,Reclaim,2020-06-06,2020-09-06
6.9545E+14,Paid,Wallet,1 month,Renewal,2020-09-08,2020-10-08
6.9545E+14,Paid,Wallet,3 months,Reclaim,2020-12-25,2021-03-25
2.06103E+14,Paid,Wallet,12 months,Renewal,2020-03-25,2021-03-25
2.77722E+14,Free,Trial,14 days,Trial,2020-11-14,2020-11-28
4.75538E+14,Free,Trial,14 days,Trial,2019-11-11,2019-11-25
5.22685E+14,Free,Trial,14 days,Trial,2020-02-26,2020-03-11
5.69321E+14,Paid,Wallet,12 months,Reclaim,2019-09-10,2020-12-10
2.77949E+14,Paid,Wallet,12 months,Renewal,2020-03-13,2021-03-13
3.01152E+14,Paid,Wallet,12 months,Reclaim,2020-02-15,2021-02-15
2.31248E+14,Free,Trial,14 days,Trial,2020-06-11,2020-06-25
4.61054E+14,Paid,Wallet,1 month,Renewal,2019-06-21,2019-07-21
4.61054E+14,Paid,Wallet,1 month,Renewal,2019-07-21,2019-08-21
4.61054E+14,Paid,Wallet,1 month,Renewal,2019-08-21,2019-09-21
4.61054E+14,Paid,Wallet,1 month,Reclaim,2020-02-02,2020-03-02
4.61054E+14,Paid,Wallet,1 month,Reclaim,2020-05-23,2020-06-23
4.61054E+14,Paid,Wallet,1 month,Renewal,2020-06-23,2020-07-23
3.81434E+14,Free,Trial,14 days,Trial,2019-09-05,2019-09-19
2.26322E+14,Free,Trial,14 days,Trial,2019-09-25,2019-10-09
7.76309E+14,Free,Trial,14 days,Trial,2020-04-12,2020-04-26
3.72924E+14,Free,Trial,14 days,Trial,2019-12-29,2020-01-12
3.08688E+14,Paid,Retail,3 months,Acquisition,2020-11-01,2021-02-01
5.65819E+14,Paid,Wallet,1 month,Acquisition,2020-06-23,2020-07-23
5.65819E+14,Paid,Wallet,1 month,Renewal,2020-07-23,2020-08-23
5.65819E+14,Paid,Wallet,1 month,Renewal,2020-08-23,2020-09-23
8.54023E+14,Free,Trial,14 days,Trial,2020-11-30,2020-12-14
2.24846E+14,Free,Trial,14 days,Trial,2019-10-11,2019-10-25
5.70943E+14,Paid,Wallet,1 month,Reclaim,2019-06-05,2019-07-05
5.70943E+14,Paid,Wallet,1 month,Renewal,2019-07-07,2019-08-07
5.70943E+14,Paid,Wallet,1 month,Reclaim,2019-11-03,2019-12-03
4.46498E+14,Free,Trial,14 days,Trial,2019-11-17,2019-12-01
2.55676E+14,Paid,Wallet,3 months,Renewal,2019-08-19,2019-11-19
2.55676E+14,Paid,Wallet,1 month,Reclaim,2019-12-05,2020-01-05
2.55676E+14,Paid,Wallet,1 month,Renewal,2020-01-06,2020-02-06
2.55676E+14,Paid,Wallet,1 month,Renewal,2020-02-06,2020-03-06
2.55676E+14,Paid,Wallet,1 month,Renewal,2020-03-06,2020-04-06
2.55676E+14,Paid,Wallet,1 month,Renewal,2020-04-06,2020-05-06
2.55676E+14,Paid,Wallet,1 month,Renewal,2020-05-06,2020-06-06
2.55676E+14,Paid,Wallet,1 month,Renewal,2020-06-06,2020-07-06
2.55676E+14,Paid,Wallet,1 month,Renewal,2020-07-06,2020-08-06
2.55676E+14,Paid,Wallet,1 month,Renewal,2020-08-06,2020-09-06
2.55676E+14,Paid,Wallet,1 month,Renewal,2020-09-08,2020-10-08
2.55676E+14,Paid,Wallet,1 month,Renewal,2020-10-08,2020-11-08
2.55676E+14,Paid,Wallet,1 month,Renewal,2020-11-08,2020-12-08
2.55676E+14,Paid,Wallet,1 month,Renewal,2020-12-08,2021-01-08
1.2925E+14,Free,Trial,14 days,Trial,2019-12-05,2019-12-19
6.67474E+14,Free,Trial,14 days,Trial,2020-04-17,2020-05-01
6.23104E+14,Paid,Wallet,1 month,Reclaim,2019-07-28,2019-08-28
6.23104E+14,Paid,Wallet,1 month,Renewal,2019-08-28,2019-09-28
6.23104E+14,Paid,Wallet,1 month,Reclaim,2019-12-23,2020-01-23
6.23104E+14,Paid,Wallet,1 month,Renewal,2020-01-23,2020-02-23
6.23104E+14,Paid,Wallet,1 month,Reclaim,2020-08-05,2020-09-05
6.23104E+14,Paid,Wallet,1 month,Renewal,2020-09-05,2020-10-05
6.23104E+14,Paid,Wallet,1 month,Renewal,2020-10-05,2020-11-05
6.23104E+14,Paid,Wallet,1 month,Renewal,2020-11-05,2020-12-05
6.23104E+14,Paid,Wallet,1 month,Renewal,2020-12-05,2021-01-05
6.15481E+14,Paid,Wallet,3 months,Reclaim,2019-09-25,2019-12-25
6.15481E+14,Paid,Wallet,12 months,Renewal,2019-12-26,2020-12-26
6.15481E+14,Paid,Retail,1 month,Renewal,2020-12-26,2021-01-26
5.47074E+14,Free,Trial,14 days,Trial,2019-11-28,2019-12-12
3.85201E+14,Paid,Wallet,1 month,Reclaim,2019-12-15,2020-01-15
3.85201E+14,Paid,Wallet,1 month,Renewal,2020-01-15,2020-02-15
3.85201E+14,Paid,Retail,12 months,Renewal,2020-02-15,2021-02-15
4.67702E+14,Paid,Retail,3 months,Acquisition,2019-08-19,2019-11-19
3.10878E+14,Paid,Retail,3 months,Reclaim,2020-10-09,2021-01-09
5.89289E+14,Free,Trial,14 days,Trial,2019-06-13,2019-06-27
4.57146E+14,Paid,Wallet,1 month,Acquisition,2020-07-19,2020-08-19
9.00658E+14,Paid,Wallet,1 month,Reclaim,2019-07-05,2019-08-05
9.00658E+14,Paid,Wallet,1 month,Renewal,2019-08-05,2019-09-05
9.00658E+14,Paid,Wallet,1 month,Renewal,2019-09-17,2019-10-17
9.00658E+14,Paid,Wallet,1 month,Reclaim,2020-01-08,2020-02-08
9.00658E+14,Paid,Wallet,1 month,Renewal,2020-02-08,2020-03-08
9.00658E+14,Paid,Wallet,1 month,Renewal,2020-03-11,2020-04-11
9.00658E+14,Paid,Wallet,1 month,Renewal,2020-04-13,2020-05-13
9.00658E+14,Paid,Wallet,1 month,Reclaim,2020-07-03,2020-08-03
9.00658E+14,Paid,Wallet,12 months,Reclaim,2020-09-11,2021-09-11
2.91722E+14,Free,Trial,14 days,Trial,2020-05-15,2020-05-29
6.46896E+14,Free,Trial,14 days,Trial,2020-06-08,2020-06-22
4.36645E+14,Free,Trial,14 days,Trial,2019-12-25,2020-01-08
4.36645E+14,Paid,Wallet,12 months,Acquisition,2020-01-08,2021-01-08
5.24057E+14,Paid,Wallet,1 month,Acquisition,2019-06-29,2019-07-29
5.24057E+14,Paid,Wallet,1 month,Renewal,2019-07-29,2019-08-29
5.24057E+14,Paid,Wallet,1 month,Reclaim,2019-09-10,2019-10-10
1.37383E+14,Paid,Wallet,1 month,Acquisition,2020-08-27,2020-09-27
